,t,fronters_count,fit
0,1.96,,9.684712757716124
1,2.0,,9.682760904241448
2,2.04,,9.680770057913017
3,2.08,,9.678740244941148
4,2.12,,9.676671492045143
5,2.16,,9.674563826452722
6,2.2,,9.67241727589941
7,2.24,,9.670231868627935
8,2.28,,9.668007633387615
9,2.32,,9.665744599433713
10,2.36,,9.663442796526809
11,2.4,,9.661102254932139
12,2.44,,9.658723005418938
13,2.48,,9.656305079259765
14,2.52,,9.65384850822981
15,2.56,,9.651353324606209
16,2.6,,9.64881956116733
17,2.64,,9.646247251192062
18,2.68,,9.643636428459077
19,2.72,,9.640987127246095
20,2.76,,9.638299382329144
21,2.8,,9.635573228981782
22,2.84,,9.632808702974332
23,2.88,,9.630005840573109
24,2.92,,9.627164678539614
25,2.96,,9.624285254129738
26,3.0,,9.621367605092946
27,3.04,,9.618411769671448
28,3.08,,9.615417786599373
29,3.12,,9.612385695101915
30,3.16,,9.60931553489448
31,3.2,,9.606207346181813
32,3.24,,9.603061169657135
33,3.28,,9.599877046501238
34,3.32,,9.596655018381597
35,3.36,,9.593395127451458
36,3.4,,9.590097416348922
37,3.44,,9.58676192819601
38,3.48,,9.583388706597727
39,3.52,,9.579977795641115
40,3.56,,9.576529239894283
41,3.6,,9.573043084405446
42,3.64,,9.56951937470194
43,3.68,,9.565958156789234
44,3.72,,9.562359477149924
45,3.76,,9.558723382742725
46,3.8,,9.555049921001451
47,3.84,,9.551339139833983
48,3.88,,9.547591087621223
49,3.92,10.86,9.543805813216052
50,3.96,10.86,9.53998336594226
51,4.0,10.86,9.536123795593484
52,4.04,10.864,9.532227152432112
53,4.08,10.864,9.52829348718821
54,4.12,10.864,9.524322851058411
55,4.16,10.884,9.520315295704803
56,4.2,10.884,9.51627087325382
57,4.24,10.884,9.512189636295098
58,4.28,10.884,9.508071637880343
59,4.32,10.884,9.503916931522182
60,4.36,10.884,9.499725571193007
61,4.4,10.9,9.495497611323794
62,4.44,10.92,9.49123310680294
63,4.48,10.92,9.486932112975065
64,4.52,10.92,9.482594685639825
65,4.56,10.92,9.478220881050694
66,4.6,10.92,9.473810755913755
67,4.64,10.92,9.469364367386477
68,4.68,10.92,9.464881773076472
69,4.72,10.92,9.460363031040265
70,4.76,10.94,9.455808199782023
71,4.8,10.94,9.451217338252308
72,4.84,10.94,9.446590505846801
73,4.88,10.94,9.441927762405017
74,4.92,10.94,9.437229168209022
75,4.96,10.94,9.432494783982131
76,5.0,10.94,9.427724670887596
77,5.04,10.936,9.4229188905273
78,5.08,10.932,9.418077504940422
79,5.12,10.932,9.413200576602106
80,5.16,10.932,9.408288168422121
81,5.2,10.932,9.403340343743501
82,5.24,10.932,9.39835716634119
83,5.28,10.932,9.39333870042067
84,5.32,10.932,9.388285010616585
85,5.36,10.927999999999999,9.38319616199135
86,5.4,10.92,9.37807222003376
87,5.44,10.92,9.37291325065758
88,5.48,10.92,9.36771932020014
89,5.52,10.915999999999999,9.362490495420904
90,5.56,10.943999999999999,9.357226843500051
91,5.6,10.94,9.351928432037028
92,5.64,10.94,9.346595329049109
93,5.68,10.94,9.341227602969937
94,5.72,10.968,9.335825322648063
95,5.76,10.968,9.330388557345476
96,5.8,10.96,9.324917376736117
97,5.84,10.952,9.319411850904402
98,5.88,10.944,9.313872050343713
